Time,Data,Condition,Current,Label
2025-11-12 16:21:36.831,33.4,None,music1,None
2025-11-12 16:21:36.973,33.4,None,music1,None
2025-11-12 16:21:37.159,33.4,None,music1,None
2025-11-12 16:21:37.254,33.4,None,music1,None
2025-11-12 16:21:37.326,33.4,None,music1,None
2025-11-12 16:21:37.480,33.4,None,music1,None
2025-11-12 16:21:37.626,33.4,None,music1,None
2025-11-12 16:21:37.746,33.4,None,music1,None
2025-11-12 16:21:37.938,33.4,None,music1,None
2025-11-12 16:21:38.011,33.4,None,music1,None
2025-11-12 16:21:38.174,33.4,None,music1,None
2025-11-12 16:21:38.382,33.4,None,music1,None
2025-11-12 16:21:38.486,33.4,None,music1,None
2025-11-12 16:21:38.600,33.4,None,music1,None
2025-11-12 16:21:38.783,33.4,None,music1,None
2025-11-12 16:21:38.902,33.4,None,music1,None
2025-11-12 16:21:38.969,33.4,None,music1,None
2025-11-12 16:21:39.154,33.4,None,music1,None
2025-11-12 16:21:39.212,33.4,None,music1,None
2025-11-12 16:21:39.409,33.4,None,music1,None
2025-11-12 16:21:39.498,33.4,None,music1,None
2025-11-12 16:21:39.644,33.4,None,music1,None
2025-11-12 16:21:39.825,33.4,None,music1,None
2025-11-12 16:21:39.884,33.4,None,music1,None
2025-11-12 16:21:40.098,33.4,None,music1,None
2025-11-12 16:21:40.158,33.4,None,music1,None
2025-11-12 16:21:40.322,33.4,None,music1,None
2025-11-12 16:21:40.428,33.4,None,music1,None
2025-11-12 16:21:40.608,33.4,None,music1,None
2025-11-12 16:21:40.771,33.4,None,music1,None
2025-11-12 16:21:40.841,33.4,None,music1,None
2025-11-12 16:21:41.016,33.4,None,music1,None
2025-11-12 16:21:41.217,33.4,None,music1,None
2025-11-12 16:21:41.262,33.4,None,music1,None
2025-11-12 16:21:41.459,33.4,None,music1,None
2025-11-12 16:21:41.517,33.4,None,music1,None
2025-11-12 16:21:41.630,33.4,None,music1,None
2025-11-12 16:21:41.843,33.4,None,music1,None
2025-11-12 16:21:41.940,33.4,None,music1,None
2025-11-12 16:21:42.126,33.4,None,music1,None
